# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
11.8612,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,0.0164,0.0390,181.6672,1200.0000,988.1602,1048.5055,1.0000,944,1027,1,2,,1847,1847,20.0635,left
11.8888,0.0276,run,-12.0000,12.0000,-0.0511,-0.0000,0.0227,0.0285,178.0360,1200.0000,999.9527,1043.9752,1.0000,989,1050,1,2,,1847,1847,27.5969,left
11.9088,0.0200,run,-12.0000,12.0000,-0.0511,-0.0000,0.0162,0.0349,173.5639,1200.0000,999.4148,1053.4574,1.0000,989,1050,1,2,,1847,1847,20.0087,left
11.9292,0.0203,run,-11.0000,11.0000,-0.0469,-0.0000,0.0249,0.0220,171.3966,1200.0000,1011.6090,1045.5977,1.0000,989,1050,1,2,,1847,1847,20.2837,left
11.9492,0.0200,run,-11.0000,11.0000,-0.0469,-0.0000,0.0178,0.0291,167.1276,1200.0000,1010.3734,1055.3714,1.0000,989,1050,1,2,,1847,1847,20.0213,left
11.9693,0.0203,run,-11.0000,11.0000,-0.0469,-0.0000,0.0126,0.0342,161.6597,1200.0000,1011.8773,1064.8033,1.0000,989,1050,1,2,,1847,1847,20.2601,left
11.9894,0.0200,run,-10.0000,10.0000,-0.0426,-0.0000,0.0225,0.0201,159.0986,1200.0000,1025.3196,1056.4832,1.0000,989,1050,1,2,,1847,1847,20.0228,left
12.0097,0.0201,run,-10.0000,10.0000,-0.0426,-0.0000,0.0160,0.0266,154.6798,1200.0000,1024.7545,1065.8859,1.0000,989,1050,1,2,,1847,1847,20.1207,left
12.0297,0.0201,run,-9.0000,9.0000,-0.0383,-0.0000,0.0248,0.0135,152.6307,1200.0000,1036.9126,1057.8259,1.0000,989,1050,1,2,,1847,1847,20.1251,left
12.0496,0.0199,run,-9.0000,9.0000,-0.0383,-0.0000,0.0177,0.0206,148.4785,1200.0000,1035.5929,1067.4502,1.0000,989,1050,1,2,,1847,1847,19.9314,left
12.0699,0.0202,run,-8.0000,8.0000,-0.0341,-0.0000,0.0260,0.0081,146.4301,1200.0000,1047.3349,1059.8050,1.0000,989,1050,1,2,,1847,1847,20.2308,left
12.0965,0.0266,run,-8.0000,8.0000,-0.0341,-0.0000,0.0170,0.0171,140.2939,1200.0000,1046.4779,1072.9344,1.0000,1042,1062,1,2,,1847,1847,26.6260,left
12.1165,0.0201,run,-7.0000,7.0000,-0.0298,-0.0000,0.0255,0.0043,137.9782,1200.0000,1058.7079,1065.3357,1.0000,1042,1062,1,2,,1847,1847,20.0550,left
12.1367,0.0202,run,-7.0000,7.0000,-0.0298,-0.0000,0.0182,0.0116,133.4569,1200.0000,1057.5521,1075.5340,1.0000,1042,1062,1,2,,1847,1847,20.1676,left
12.1568,0.0201,run,-6.0000,6.0000,-0.0256,-0.0000,0.0264,-0.0008,131.1265,1200.0000,1069.5232,1068.2238,1.0000,1042,1062,1,2,,1847,1847,20.0686,left
12.1770,0.0202,run,-6.0000,6.0000,-0.0256,-0.0000,0.0188,0.0067,126.5112,1200.0000,1068.2715,1078.7061,1.0000,1042,1062,1,2,,1847,1847,20.1573,left
12.1969,0.0200,run,-6.0000,6.0000,-0.0256,-0.0000,0.0134,0.0121,120.7396,1200.0000,1069.8811,1088.6398,1.0000,1042,1062,1,2,,1847,1847,20.0267,left
12.2171,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0230,-0.0017,117.7671,1200.0000,1083.5395,1080.9263,1.0000,1042,1062,1,2,,1847,1847,20.1069,left
12.2387,0.0217,run,-5.0000,5.0000,-0.0213,-0.0000,0.0160,0.0053,112.5001,1200.0000,1083.4248,1091.5749,1.0000,1042,1062,1,2,,1847,1847,21.6996,left
12.2589,0.0202,run,-4.0000,4.0000,-0.0170,-0.0000,0.0248,-0.0078,110.0443,1200.0000,1095.9774,1083.9339,1.0000,1042,1062,1,2,,1847,1847,20.1538,left
12.2786,0.0198,run,-4.0000,4.0000,-0.0170,-0.0000,0.0178,-0.0007,105.5807,1200.0000,1094.9903,1093.8482,1.0000,1042,1062,1,2,,1847,1847,19.8188,left
12.3058,0.0271,run,-3.0000,3.0000,-0.0128,-0.0000,0.0237,-0.0109,101.5709,1200.0000,1106.8982,1089.9600,1.0000,1095,1092,1,2,,1847,1847,27.0746,left
12.3257,0.0200,run,-3.0000,3.0000,-0.0128,-0.0000,0.0170,-0.0042,96.7165,1200.0000,1106.5103,1100.0567,1.0000,1095,1092,1,2,,1847,1847,19.9903,left
12.3460,0.0202,run,-3.0000,3.0000,-0.0128,-0.0000,0.0121,0.0007,90.8372,1200.0000,1108.6173,1109.7083,1.0000,1095,1092,1,2,,1847,1847,20.1951,left
12.3662,0.0202,run,-2.0000,2.0000,-0.0085,-0.0000,0.0220,-0.0135,87.9291,1200.0000,1122.4927,1101.6491,1.0000,1095,1092,1,2,,1847,1847,20.1899,left
12.3862,0.0201,run,-2.0000,2.0000,-0.0085,-0.0000,0.0157,-0.0072,83.2964,1200.0000,1122.2556,1111.1517,1.0000,1095,1092,1,2,,1847,1847,20.0536,left
12.4062,0.0200,run,-1.0000,1.0000,-0.0043,-0.0000,0.0246,-0.0204,81.1074,1200.0000,1134.6559,1103.1294,1.0000,1095,1092,1,2,,1847,1847,20.0057,left
12.4264,0.0202,run,-1.0000,1.0000,-0.0043,-0.0000,0.0176,-0.0133,76.7784,1200.0000,1133.5065,1112.9367,1.0000,1095,1092,1,2,,1847,1847,20.1704,left
12.4465,0.0201,run,-0.0000,0.0000,-0.0000,-0.0000,0.0259,-0.0259,74.6615,1200.0000,1145.3877,1105.2893,1.0000,1095,1092,1,2,,1847,1847,20.1318,left
12.4666,0.0201,run,-0.0000,0.0000,-0.0000,-0.0000,0.0185,-0.0185,70.3063,1200.0000,1143.9996,1115.3879,1.0000,1095,1092,1,2,,1847,1847,20.0733,left
12.4866,0.0200,run,1.0000,-1.0000,0.0043,-0.0000,0.0266,-0.0309,70.6531,1200.0000,1153.2363,1105.4576,1.0000,1095,1092,1,2,,1847,1847,20.0377,left
12.5131,0.0264,run,1.0000,-1.0000,0.0043,-0.0000,0.0174,-0.0217,67.0505,1200.0000,1149.7175,1116.1814,1.0000,1154,1102,1,2,,1847,1847,26.4282,left
12.5332,0.0201,run,1.0000,-1.0000,0.0043,-0.0000,0.0124,-0.0167,62.9850,1200.0000,1149.9178,1124.1123,1.0000,1154,1102,1,2,,1847,1847,20.1154,left
12.5532,0.0200,run,2.0000,-2.0000,0.0085,-0.0000,0.0223,-0.0308,64.1838,1200.0000,1159.6540,1111.9784,1.0000,1154,1102,1,2,,1847,1847,20.0077,left
12.5734,0.0202,run,2.0000,-2.0000,0.0085,-0.0000,0.0159,-0.0244,63.0055,1200.0000,1155.8674,1118.1217,1.0000,1154,1102,1,2,,1847,1847,20.2112,left
12.5934,0.0200,run,2.0000,-2.0000,0.0085,-0.0000,0.0113,-0.0199,60.4499,1200.0000,1154.9100,1124.1902,1.0000,1154,1102,1,2,,1847,1847,20.0286,left
12.6135,0.0200,run,3.0000,-3.0000,0.0128,-0.0000,0.0215,-0.0343,63.0327,1200.0000,1163.4918,1110.4429,1.0000,1154,1102,1,2,,1847,1847,20.0497,left
12.6334,0.0200,run,3.0000,-3.0000,0.0128,-0.0000,0.0154,-0.0281,63.1392,1200.0000,1158.6309,1115.0907,1.0000,1154,1102,1,2,,1847,1847,20.0018,left
12.6537,0.0202,run,3.0000,-3.0000,0.0128,-0.0000,0.0109,-0.0237,61.7021,1200.0000,1156.6435,1119.9524,1.0000,1154,1102,1,2,,1847,1847,20.2387,left
12.6741,0.0204,run,4.0000,-4.0000,0.0170,-0.0000,0.0211,-0.0382,65.3112,1200.0000,1164.2149,1105.1626,1.0000,1154,1102,1,2,,1847,1847,20.3602,left
12.6939,0.0198,run,4.0000,-4.0000,0.0170,-0.0000,0.0151,-0.0322,66.2916,1200.0000,1158.5969,1108.8199,1.0000,1154,1102,1,2,,1847,1847,19.8053,left
12.7210,0.0271,run,5.0000,-5.0000,0.0213,-0.0000,0.0220,-0.0433,72.0730,1200.0000,1161.4310,1094.4231,1.0000,1162,1109,1,2,,1847,1847,27.0759,left
12.7411,0.0201,run,5.0000,-5.0000,0.0213,-0.0000,0.0157,-0.0370,73.5815,1200.0000,1155.0424,1097.7946,1.0000,1162,1109,1,2,,1847,1847,20.0851,left
12.7613,0.0202,run,5.0000,-5.0000,0.0213,-0.0000,0.0112,-0.0325,73.3239,1200.0000,1151.8090,1101.5431,1.0000,1162,1109,1,2,,1847,1847,20.1616,left
12.7812,0.0200,run,6.0000,-6.0000,0.0256,-0.0000,0.0214,-0.0470,77.8917,1200.0000,1158.4425,1085.7740,1.0000,1162,1109,1,2,,1847,1847,20.0298,left
12.8013,0.0201,run,6.0000,-6.0000,0.0256,-0.0000,0.0153,-0.0408,79.7092,1200.0000,1151.8771,1088.7044,1.0000,1162,1109,1,2,,1847,1847,20.0911,left
12.8214,0.0201,run,6.0000,-6.0000,0.0256,-0.0000,0.0109,-0.0365,79.7626,1200.0000,1148.4360,1092.0388,1.0000,1162,1109,1,2,,1847,1847,20.0981,left
12.8413,0.0200,run,6.0000,-6.0000,0.0256,-0.0000,0.0078,-0.0333,78.7444,1200.0000,1147.0470,1095.4642,1.0000,1162,1109,1,2,,1847,1847,19.9901,left
12.8618,0.0203,run,7.0000,-7.0000,0.0298,-0.0000,0.0189,-0.0487,83.0190,1200.0000,1154.6611,1079.3009,1.0000,1162,1109,1,2,,1847,1847,20.3499,left
12.8816,0.0199,run,7.0000,-7.0000,0.0298,-0.0000,0.0135,-0.0433,84.7729,1200.0000,1148.7483,1081.7059,1.0000,1162,1109,1,2,,1847,1847,19.8880,left
12.9017,0.0201,run,7.0000,-7.0000,0.0298,-0.0000,0.0096,-0.0395,84.9620,1200.0000,1145.5663,1084.5097,1.0000,1162,1109,1,2,,1847,1847,20.0524,left
12.9218,0.0201,run,8.0000,-8.0000,0.0341,-0.0000,0.0203,-0.0544,90.0705,1200.0000,1151.9853,1067.8738,1.0000,1153,1082,1,2,,1847,1847,20.0996,left
12.9429,0.0211,run,8.0000,-8.0000,0.0341,-0.0000,0.0143,-0.0483,92.4765,1200.0000,1144.9177,1070.1293,1.0000,1153,1082,1,2,,1847,1847,21.1245,left
12.9629,0.0201,run,8.0000,-8.0000,0.0341,-0.0000,0.0102,-0.0443,93.0338,1200.0000,1141.2011,1072.7314,1.0000,1153,1082,1,2,,1847,1847,20.0610,left
12.9833,0.0203,run,8.0000,-8.0000,0.0341,-0.0000,0.0072,-0.0413,92.4973,1200.0000,1139.4629,1075.5425,1.0000,1153,1082,1,2,,1847,1847,20.3114,left
13.0033,0.0200,run,9.0000,-9.0000,0.0383,-0.0000,0.0186,-0.0569,97.2177,1200.0000,1146.8194,1058.7452,1.0000,1153,1082,1,2,,1847,1847,20.0255,left
13.0234,0.0201,run,9.0000,-9.0000,0.0383,-0.0000,0.0133,-0.0516,99.4440,1200.0000,1140.4747,1060.6372,1.0000,1153,1082,1,2,,1847,1847,20.0639,left
13.0433,0.0200,run,9.0000,-9.0000,0.0383,-0.0000,0.0095,-0.0478,100.0500,1200.0000,1136.9369,1062.9631,1.0000,1153,1082,1,2,,1847,1847,19.9960,left
13.0638,0.0203,run,9.0000,-9.0000,0.0383,-0.0000,0.0067,-0.0451,99.6268,1200.0000,1135.2409,1065.5054,1.0000,1153,1082,1,2,,1847,1847,20.3292,left
13.0839,0.0201,run,9.0000,-9.0000,0.0383,-0.0000,0.0048,-0.0431,98.6073,1200.0000,1134.7678,1068.0175,1.0000,1153,1082,1,2,,1847,1847,20.0646,left
13.1038,0.0200,run,9.0000,-9.0000,0.0383,-0.0000,0.0034,-0.0418,97.2672,1200.0000,1135.0456,1070.4200,1.0000,1153,1082,1,2,,1847,1847,19.9911,left
13.1240,0.0202,run,10.0000,-10.0000,0.0426,-0.0000,0.0158,-0.0584,101.6776,1200.0000,1143.5299,1053.1150,1.0000,1138,1067,1,2,,1847,1847,20.1609,left
13.1443,0.0202,run,10.0000,-10.0000,0.0426,-0.0000,0.0113,-0.0539,103.8875,1200.0000,1137.7928,1054.4323,1.0000,1138,1067,1,2,,1847,1847,20.2027,left
13.1640,0.0199,run,10.0000,-10.0000,0.0426,-0.0000,0.0081,-0.0507,104.6605,1200.0000,1134.5318,1056.1472,1.0000,1138,1067,1,2,,1847,1847,19.9310,left
13.1843,0.0202,run,10.0000,-10.0000,0.0426,-0.0000,0.0057,-0.0483,104.5308,1200.0000,1132.8664,1058.0720,1.0000,1138,1067,1,2,,1847,1847,20.1855,left
13.2042,0.0200,run,10.0000,-10.0000,0.0426,-0.0000,0.0041,-0.0467,103.8581,1200.0000,1132.2679,1060.0160,1.0000,1138,1067,1,2,,1847,1847,20.0194,left
13.2243,0.0200,run,10.0000,-10.0000,0.0426,-0.0000,0.0029,-0.0455,102.8784,1200.0000,1132.3389,1061.9044,1.0000,1138,1067,1,2,,1847,1847,20.0459,left
13.2443,0.0201,run,10.0000,-10.0000,0.0426,-0.0000,0.0021,-0.0447,101.7503,1200.0000,1132.8178,1063.6816,1.0000,1138,1067,1,2,,1847,1847,20.0683,left
13.2645,0.0202,run,11.0000,-11.0000,0.0469,-0.0000,0.0149,-0.0617,106.4850,1200.0000,1141.2709,1045.7591,1.0000,1138,1067,1,2,,1847,1847,20.1954,left
13.2848,0.0202,run,11.0000,-11.0000,0.0469,-0.0000,0.0106,-0.0575,109.0612,1200.0000,1135.3840,1046.4937,1.0000,1138,1067,1,2,,1847,1847,20.1893,left
13.3048,0.0200,run,11.0000,-11.0000,0.0469,-0.0000,0.0076,-0.0544,110.2133,1200.0000,1131.8867,1047.6867,1.0000,1138,1067,1,2,,1847,1847,20.0297,left
13.3248,0.0201,run,11.0000,-11.0000,0.0469,-0.0000,0.0054,-0.0523,110.4591,1200.0000,1129.9651,1049.1167,1.0000,1138,1048,1,2,,1847,1847,20.0536,left
13.3451,0.0202,run,11.0000,-11.0000,0.0469,-0.0000,0.0038,-0.0507,110.1352,1200.0000,1129.0870,1050.6427,1.0000,1138,1048,1,2,,1847,1847,20.1940,left
13.3652,0.0201,run,11.0000,-11.0000,0.0469,-0.0000,0.0027,-0.0496,109.4810,1200.0000,1128.8884,1052.1496,1.0000,1138,1048,1,2,,1847,1847,20.0790,left
13.3853,0.0201,run,11.0000,-11.0000,0.0469,-0.0000,0.0020,-0.0488,108.6491,1200.0000,1129.1111,1053.5906,1.0000,1138,1048,1,2,,1847,1847,20.1135,left
13.4053,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0148,-0.0659,113.6352,1200.0000,1137.3642,1035.3655,1.0000,1138,1048,1,2,,1847,1847,20.0621,left
13.4254,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0106,-0.0617,116.4549,1200.0000,1131.2595,1035.8307,1.0000,1138,1048,1,2,,1847,1847,20.0950,left
13.4454,0.0200,run,12.0000,-12.0000,0.0511,-0.0000,0.0075,-0.0587,117.8286,1200.0000,1127.5481,1036.7946,1.0000,1138,1048,1,2,,1847,1847,20.0291,left
13.4656,0.0202,run,12.0000,-12.0000,0.0511,-0.0000,0.0054,-0.0565,118.2661,1200.0000,1125.4338,1038.0340,1.0000,1138,1048,1,2,,1847,1847,20.1596,left
13.4858,0.0202,run,12.0000,-12.0000,0.0511,-0.0000,0.0038,-0.0550,118.1088,1200.0000,1124.3962,1039.3861,1.0000,1138,1048,1,2,,1847,1847,20.1548,left
13.5059,0.0202,run,12.0000,-12.0000,0.0511,-0.0000,0.0027,-0.0539,117.5951,1200.0000,1124.0583,1040.7515,1.0000,1138,1048,1,2,,1847,1847,20.1595,left
13.5261,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0019,-0.0531,116.8858,1200.0000,1124.1610,1042.0675,1.0000,1124,1038,1,2,,1847,1847,20.1423,left
13.5461,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0014,-0.0525,116.0882,1200.0000,1124.5270,1043.2967,1.0000,1124,1038,1,2,,1847,1847,20.0896,left
13.5661,0.0200,run,12.0000,-12.0000,0.0511,-0.0000,0.0010,-0.0521,115.2708,1200.0000,1125.0372,1044.4213,1.0000,1124,1038,1,2,,1847,1847,20.0295,left
13.5863,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0007,-0.0518,114.4692,1200.0000,1125.6185,1045.4430,1.0000,1124,1038,1,2,,1847,1847,20.1334,left
13.6064,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0005,-0.0516,113.7149,1200.0000,1126.2162,1046.3540,1.0000,1124,1038,1,2,,1847,1847,20.0819,left
13.6264,0.0200,run,12.0000,-12.0000,0.0511,-0.0000,0.0004,-0.0515,113.0202,1200.0000,1126.7993,1047.1604,1.0000,1124,1038,1,2,,1847,1847,20.0475,left
13.6464,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0003,-0.0514,112.3887,1200.0000,1127.3509,1047.8717,1.0000,1124,1038,1,2,,1847,1847,20.0792,left
13.6667,0.0202,run,12.0000,-12.0000,0.0511,-0.0000,0.0002,-0.0513,111.8197,1200.0000,1127.8628,1048.4978,1.0000,1124,1038,1,2,,1847,1847,20.1918,left
13.6868,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0001,-0.0513,111.3158,1200.0000,1128.3260,1049.0423,1.0000,1124,1038,1,2,,1847,1847,20.1291,left
13.7069,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0001,-0.0512,110.8727,1200.0000,1128.7402,1049.5143,1.0000,1124,1038,1,2,,1847,1847,20.0665,left
13.7270,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0001,-0.0512,110.4835,1200.0000,1129.1088,1049.9242,1.0000,1126,1049,1,2,,1847,1847,20.0922,left
13.7471,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0512,110.1432,1200.0000,1129.4344,1050.2792,1.0000,1126,1049,1,2,,1847,1847,20.1184,left
13.7669,0.0199,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0512,109.8495,1200.0000,1129.7176,1050.5833,1.0000,1126,1049,1,2,,1847,1847,19.9259,left
13.7874,0.0203,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0511,109.5899,1200.0000,1129.9697,1050.8505,1.0000,1126,1049,1,2,,1847,1847,20.3347,left
13.8074,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0511,109.3681,1200.0000,1130.1861,1051.0776,1.0000,1126,1049,1,2,,1847,1847,20.0532,left
13.8275,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0511,109.1762,1200.0000,1130.3743,1051.2734,1.0000,1126,1049,1,2,,1847,1847,20.0869,left
13.8479,0.0203,run,12.0000,-12.0000,0.0511,-0.0000,0.0000,-0.0511,109.0091,1200.0000,1130.5386,1051.4432,1.0000,1126,1049,1,2,,1847,1847,20.2911,left
13.8677,0.0199,run,13.0000,-13.0000,0.0554,-0.0000,0.0134,-0.0688,114.7323,1200.0000,1138.5055,1032.0298,1.0000,1126,1049,1,2,,1847,1847,19.9321,left
13.8879,0.0201,run,13.0000,-13.0000,0.0554,-0.0000,0.0096,-0.0650,118.3523,1200.0000,1131.9023,1031.3931,1.0000,1126,1049,1,2,,1847,1847,20.1066,left
13.9079,0.0200,run,13.0000,-13.0000,0.0554,-0.0000,0.0068,-0.0622,120.5040,1200.0000,1127.6282,1031.3639,1.0000,1126,1049,1,2,,1847,1847,20.0384,left
13.9280,0.0201,run,13.0000,-13.0000,0.0554,-0.0000,0.0049,-0.0603,121.6785,1200.0000,1124.9348,1031.7082,1.0000,1136,1031,1,2,,1847,1847,20.1053,left
13.9481,0.0202,run,13.0000,-13.0000,0.0554,-0.0000,0.0035,-0.0589,122.2037,1200.0000,1123.3245,1032.2681,1.0000,1136,1031,1,2,,1847,1847,20.1519,left
13.9681,0.0201,run,13.0000,-13.0000,0.0554,-0.0000,0.0025,-0.0579,122.3098,1200.0000,1122.4469,1032.9335,1.0000,1136,1031,1,2,,1847,1847,20.0834,left
13.9885,0.0202,run,14.0000,-14.0000,0.0596,-0.0000,0.0152,-0.0748,128.0753,1200.0000,1129.7754,1014.0741,1.0000,1136,1031,1,2,,1847,1847,20.2347,left
14.0085,0.0200,run,14.0000,-14.0000,0.0596,-0.0000,0.0108,-0.0705,131.4832,1200.0000,1123.0142,1014.0194,1.0000,1136,1031,1,2,,1847,1847,20.0402,left
14.0286,0.0201,run,14.0000,-14.0000,0.0596,-0.0000,0.0077,-0.0674,133.3450,1200.0000,1118.7552,1014.5547,1.0000,1136,1031,1,2,,1847,1847,20.0793,left
14.0484,0.0199,run,15.0000,-15.0000,0.0639,-0.0000,0.0190,-0.0829,140.0476,1200.0000,1124.0405,995.8643,1.0000,1136,1031,1,2,,1847,1847,19.9458,left
14.0688,0.0203,run,15.0000,-15.0000,0.0639,-0.0000,0.0135,-0.0774,143.9838,1200.0000,1115.8745,996.1579,1.0000,1136,1031,1,2,,1847,1847,20.2733,left
14.0888,0.0200,run,16.0000,-16.0000,0.0682,-0.0000,0.0230,-0.0912,151.8830,1200.0000,1118.6643,977.5697,1.0000,1136,1031,1,2,,1847,1847,20.0485,left
14.1088,0.0200,run,16.0000,-16.0000,0.0682,-0.0000,0.0165,-0.0846,156.3878,1200.0000,1109.0632,978.1612,1.0000,1136,1031,1,2,,1847,1847,20.0175,left
14.1332,0.0244,run,16.0000,-16.0000,0.0682,-0.0000,0.0111,-0.0792,158.7670,1200.0000,1102.5145,979.9516,1.0000,1107,981,1,2,,1847,1847,24.3543,left
14.1533,0.0201,run,17.0000,-17.0000,0.0724,-0.0000,0.0213,-0.0937,165.2622,1200.0000,1107.2224,962.2531,1.0000,1107,981,1,2,,1847,1847,20.1404,left
14.1734,0.0201,run,18.0000,-18.0000,0.0767,-0.0000,0.0286,-0.1053,174.6068,1200.0000,1106.8321,943.9544,1.0000,1107,981,1,2,,1847,1847,20.0714,left
14.1935,0.0201,run,18.0000,-18.0000,0.0767,-0.0000,0.0204,-0.0971,179.8023,1200.0000,1095.2971,945.0982,1.0000,1107,981,1,2,,1847,1847,20.0767,left
14.2135,0.0201,run,19.0000,-19.0000,0.0809,-0.0000,0.0280,-0.1089,188.1392,1200.0000,1096.1072,927.6144,1.0000,1107,981,1,2,,1847,1847,20.0780,left
14.2337,0.0201,run,20.0000,-20.0000,0.0852,-0.0000,0.0334,-0.1186,198.4327,1200.0000,1093.2713,909.8634,1.0000,1107,981,1,2,,1847,1847,20.1129,left
14.2536,0.0200,run,20.0000,-20.0000,0.0852,-0.0000,0.0238,-0.1090,203.9447,1200.0000,1080.3924,911.7182,1.0000,1107,981,1,2,,1847,1847,19.9803,left
14.2740,0.0203,run,21.0000,-21.0000,0.0895,-0.0000,0.0303,-0.1198,212.2815,1200.0000,1080.3742,895.0628,1.0000,1107,981,1,2,,1847,1847,20.2868,left
14.2939,0.0200,run,21.0000,-21.0000,0.0895,-0.0000,0.0217,-0.1111,216.3625,1200.0000,1069.5929,897.6820,1.0000,1107,981,1,2,,1847,1847,19.9901,left
14.3140,0.0202,run,22.0000,-22.0000,0.0937,-0.0000,0.0288,-0.1225,223.6540,1200.0000,1071.1369,881.5551,1.0000,1107,981,1,2,,1847,1847,20.1831,left
14.3422,0.0280,run,23.0000,-23.0000,0.0980,-0.0000,0.0305,-0.1285,234.3301,1200.0000,1065.0710,866.2688,1.0000,1073,885,1,2,,1847,1847,28.0055,left
14.3621,0.0200,run,23.0000,-23.0000,0.0980,-0.0000,0.0218,-0.1198,237.8804,1200.0000,1054.7844,869.4547,1.0000,1073,885,1,2,,1847,1847,19.9558,left
14.3822,0.0201,run,24.0000,-24.0000,0.1022,-0.0000,0.0290,-0.1312,244.6921,1200.0000,1056.7978,853.8179,1.0000,1073,885,1,2,,1847,1847,20.1080,left
14.4022,0.0201,run,24.0000,-24.0000,0.1022,-0.0000,0.0207,-0.1229,247.6707,1200.0000,1047.4031,857.2555,1.0000,1073,885,1,2,,1847,1847,20.0607,left
14.4223,0.0201,run,25.0000,-25.0000,0.1065,-0.0000,0.0282,-0.1347,254.0891,1200.0000,1050.0622,841.7596,1.0000,1073,885,1,2,,1847,1847,20.1138,left
14.4425,0.0201,run,26.0000,-26.0000,0.1108,-0.0000,0.0335,-0.1442,262.7148,1200.0000,1048.8463,825.7241,1.0000,1073,885,1,2,,1847,1847,20.1378,left
14.4641,0.0216,run,26.0000,-26.0000,0.1108,-0.0000,0.0234,-0.1341,266.8668,1200.0000,1036.8953,829.3711,1.0000,1073,885,1,2,,1847,1847,21.5560,left
14.4839,0.0198,run,27.0000,-27.0000,0.1150,-0.0000,0.0302,-0.1452,273.7376,1200.0000,1038.5911,813.9337,1.0000,1073,885,1,2,,1847,1847,19.8406,left
14.5040,0.0201,run,28.0000,-28.0000,0.1193,-0.0000,0.0349,-0.1542,282.6256,1200.0000,1036.6648,798.0841,1.0000,1073,885,1,2,,1847,1847,20.1182,left
14.5243,0.0203,run,29.0000,-29.0000,0.1235,-0.0000,0.0382,-0.1618,292.7320,1200.0000,1032.3960,782.1399,1.0000,1073,885,1,2,,1847,1847,20.2886,left
14.5515,0.0272,run,30.0000,-30.0000,0.1278,-0.0000,0.0369,-0.1647,304.8749,1200.0000,1022.5323,767.7179,1.0000,1036,784,1,2,,1847,1847,27.2417,left
14.5716,0.0201,run,31.0000,-31.0000,0.1321,-0.0000,0.0397,-0.1718,314.8072,1200.0000,1018.0850,752.3005,1.0000,1036,784,1,2,,1847,1847,20.0876,left
14.5917,0.0200,run,32.0000,-32.0000,0.1363,-0.0000,0.0418,-0.1781,325.2868,1200.0000,1012.4862,736.9403,1.0000,1036,784,1,2,,1847,1847,20.0369,left
14.6118,0.0201,run,33.0000,-33.0000,0.1406,-0.0000,0.0432,-0.1838,336.0770,1200.0000,1006.0824,721.7636,1.0000,1036,784,1,2,,1847,1847,20.1221,left
14.6319,0.0201,run,33.0000,-33.0000,0.1406,-0.0000,0.0308,-0.1714,341.0541,1200.0000,991.5235,726.3683,1.0000,1036,784,1,2,,1847,1847,20.0960,left
14.6520,0.0201,run,34.0000,-34.0000,0.1448,-0.0000,0.0354,-0.1802,348.1786,1200.0000,991.2323,712.4104,1.0000,1036,784,1,2,,1847,1847,20.0951,left
14.6721,0.0201,run,35.0000,-35.0000,0.1491,-0.0000,0.0386,-0.1877,356.7005,1200.0000,988.5096,698.0893,1.0000,1036,784,1,2,,1847,1847,20.1415,left
14.6921,0.0200,run,36.0000,-36.0000,0.1534,-0.0000,0.0410,-0.1944,366.0587,1200.0000,984.2914,683.5911,1.0000,1036,784,1,2,,1847,1847,20.0093,left
14.7122,0.0201,run,36.0000,-36.0000,0.1534,-0.0000,0.0293,-0.1826,370.0709,1200.0000,971.1911,688.6670,1.0000,1036,784,1,2,,1847,1847,20.0716,left
14.7323,0.0201,run,37.0000,-37.0000,0.1576,-0.0000,0.0343,-0.1919,376.5287,1200.0000,971.9015,675.0412,1.0000,1036,784,1,2,,1847,1847,20.1204,left
14.7595,0.0272,run,38.0000,-38.0000,0.1619,-0.0000,0.0344,-0.1963,385.3516,1200.0000,966.4562,662.8407,1.0000,977,673,1,2,,1847,1847,27.1841,left
14.7795,0.0200,run,39.0000,-39.0000,0.1661,-0.0000,0.0380,-0.2041,393.4399,1200.0000,964.4356,648.6846,1.0000,977,673,1,2,,1847,1847,20.0375,left
