# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow
26.1142,0.0201,run,16.0000,-16.0000,0.0454,-0.0000,0.0646,-0.1101,157.2601,800.0000,727.8720,557.6078,1.0000,748,604,1,2,,1847,1847,20.0982,left,1
26.1343,0.0201,run,17.0000,-17.0000,0.0483,-0.0000,0.0595,-0.1078,162.9556,800.0000,720.3973,553.6916,1.0000,748,604,1,2,,1847,1847,20.1241,left,1
26.1544,0.0201,run,19.0000,-19.0000,0.0540,-0.0000,0.0693,-0.1232,171.7784,800.0000,723.5530,532.8902,1.0000,748,604,1,2,,1847,1847,20.0567,left,1
26.1752,0.0209,run,20.0000,-20.0000,0.0568,-0.0000,0.0621,-0.1189,178.7999,800.0000,713.2042,529.1961,1.0000,748,604,1,2,,1847,1847,20.8715,left,1
26.1953,0.0201,run,22.0000,-22.0000,0.0625,-0.0000,0.0712,-0.1336,188.3696,800.0000,715.0066,508.2542,1.0000,748,604,1,2,,1847,1847,20.0774,left,1
26.2154,0.0201,run,23.0000,-23.0000,0.0653,-0.0000,0.0642,-0.1295,195.8340,800.0000,704.3307,504.0013,1.0000,748,604,1,2,,1847,1847,20.0945,left,1
26.2394,0.0235,run,24.0000,-24.0000,0.0682,-0.0000,0.0565,-0.1246,202.0958,800.0000,694.3019,501.5065,1.0000,748,604,1,2,,1847,1847,23.4742,left,1
26.2664,0.0275,run,26.0000,-26.0000,0.0738,-0.0000,0.0607,-0.1345,211.5558,800.0000,692.5170,484.3714,1.0000,693,502,1,2,,1847,1847,27.4731,left,1
26.2866,0.0202,run,27.0000,-27.0000,0.0767,-0.0000,0.0566,-0.1333,217.4350,800.0000,685.6892,479.4408,1.0000,693,502,1,2,,1847,1847,20.1847,left,1
26.3066,0.0200,run,29.0000,-29.0000,0.0824,-0.0000,0.0673,-0.1497,226.5791,800.0000,689.1797,457.6622,1.0000,693,502,1,2,,1847,1847,20.0199,left,1
26.3267,0.0201,run,29.0000,-29.0000,0.0824,-0.0000,0.0480,-0.1304,230.0249,800.0000,670.8076,469.1427,1.0000,693,502,1,2,,1847,1847,20.1014,left,1
26.3468,0.0201,run,31.0000,-31.0000,0.0880,-0.0000,0.0610,-0.1491,237.6905,800.0000,677.6141,447.0050,1.0000,693,502,1,2,,1847,1847,20.1294,left,1
26.3669,0.0201,run,32.0000,-32.0000,0.0909,-0.0000,0.0570,-0.1478,244.1699,800.0000,670.1763,441.4839,1.0000,693,502,1,2,,1847,1847,20.0866,left,1
26.3870,0.0201,run,33.0000,-33.0000,0.0937,-0.0000,0.0540,-0.1478,249.9153,800.0000,664.3730,435.7965,1.0000,693,502,1,2,,1847,1847,20.0930,left,1
26.4071,0.0201,run,42.0000,-42.0000,0.1193,-0.0000,0.1592,-0.2785,265.7163,800.0000,749.6878,318.8796,1.0000,693,502,1,3,,1847,1847,20.1108,straight,1
26.4271,0.0200,run,43.0000,-43.0000,0.1221,-0.0000,0.1271,-0.2493,279.1887,800.0000,713.6076,328.0150,1.0000,693,502,1,3,,1847,1847,20.0057,straight,1
26.4472,0.0201,run,44.0000,-44.0000,0.1250,-0.0000,0.1040,-0.2290,290.8045,800.0000,686.3130,332.0779,1.0000,693,502,1,3,,1847,1847,20.1444,straight,1
26.4743,0.0270,run,46.0000,-46.0000,0.1306,-0.0000,0.0919,-0.2226,303.5266,800.0000,668.6253,324.3215,1.0000,697,336,1,3,,823,1847,27.0330,straight,1
26.4944,0.0201,run,39.0000,-39.0000,0.1108,-0.0000,-0.0283,-0.0825,300.0321,800.0000,563.7485,436.1872,1.0000,697,336,1,2,,823,1847,20.0934,left,1
26.5144,0.0201,run,40.0000,-40.0000,0.1136,-0.0000,-0.0068,-0.1068,292.9860,800.0000,589.6370,424.3910,1.0000,697,336,1,2,,823,1847,20.0537,left,1
26.5345,0.0200,run,41.0000,-41.0000,0.1164,-0.0000,0.0086,-0.1250,288.2264,800.0000,608.4773,415.0699,1.0000,697,336,1,2,,823,1847,20.0181,left,1
26.5546,0.0201,run,41.0000,-41.0000,0.1164,-0.0000,0.0061,-0.1226,283.5626,800.0000,611.2355,421.6392,1.0000,697,336,1,2,,823,1847,20.1321,left,1
26.5746,0.0200,run,42.0000,-42.0000,0.1193,-0.0000,0.0178,-0.1371,283.1096,800.0000,622.9159,410.8650,1.0000,697,336,1,2,,823,1847,20.0211,left,1
26.5947,0.0201,run,43.0000,-43.0000,0.1221,-0.0000,0.0261,-0.1482,285.4834,800.0000,629.1523,399.8810,1.0000,697,336,1,2,,823,1847,20.1426,left,1
26.6148,0.0201,run,44.0000,-44.0000,0.1250,-0.0000,0.0320,-0.1570,289.7271,800.0000,631.7086,388.8373,1.0000,697,336,1,2,,823,1847,20.0532,left,1
26.6348,0.0201,run,45.0000,-45.0000,0.1278,-0.0000,0.0363,-0.1641,295.1945,800.0000,631.7175,377.8934,1.0000,697,336,1,2,,823,1847,20.0680,left,1
26.6565,0.0217,run,46.0000,-46.0000,0.1306,-0.0000,0.0384,-0.1691,301.6395,800.0000,629.1224,367.5987,1.0000,697,336,1,2,,823,1847,21.6886,left,1
26.6883,0.0316,run,48.0000,-48.0000,0.1363,-0.0000,0.0466,-0.1829,313.7977,800.0000,627.6816,344.7231,1.0000,626,370,1,2,,1847,1847,31.5781,left,1
26.7083,0.0201,run,49.0000,-49.0000,0.1392,-0.0000,0.0466,-0.1858,320.4293,800.0000,623.2803,335.8611,1.0000,626,370,1,2,,1847,1847,20.1108,left,1
26.7283,0.0200,run,50.0000,-50.0000,0.1420,-0.0000,0.0467,-0.1887,326.0875,800.0000,619.8889,327.9362,1.0000,626,370,1,2,,1847,1847,20.0214,left,1
26.7483,0.0201,run,51.0000,-51.0000,0.1448,-0.0000,0.0467,-0.1916,330.9513,800.0000,617.2350,320.8623,1.0000,626,370,1,2,,1847,1847,20.0926,left,1
26.7684,0.0201,run,52.0000,-52.0000,0.1477,-0.0000,0.0468,-0.1944,335.1176,800.0000,615.2748,314.4899,1.0000,626,370,1,2,,1847,1847,20.0928,left,1
26.7886,0.0201,run,53.0000,-53.0000,0.1505,-0.0000,0.0467,-0.1972,338.6947,800.0000,613.8728,308.7378,1.0000,626,370,1,2,,1847,1847,20.1477,left,1
26.8086,0.0201,run,55.0000,-55.0000,0.1562,-0.0000,0.0602,-0.2164,341.7480,800.0000,625.6112,290.8927,1.0000,626,370,1,2,,1847,1847,20.0744,left,1
26.8287,0.0201,run,56.0000,-56.0000,0.1590,-0.0000,0.0563,-0.2154,344.3640,800.0000,622.2341,289.0379,1.0000,626,370,1,2,,1847,1847,20.0766,left,1
26.8488,0.0201,run,57.0000,-57.0000,0.1619,-0.0000,0.0536,-0.2155,346.6065,800.0000,620.0687,286.7183,1.0000,626,370,1,2,,1847,1847,20.0922,left,1
26.8689,0.0201,run,58.0000,-58.0000,0.1647,-0.0000,0.0516,-0.2164,348.5294,800.0000,618.8167,284.1245,1.0000,626,370,1,2,,1847,1847,20.1164,left,1
26.8891,0.0201,run,59.0000,-59.0000,0.1676,-0.0000,0.0502,-0.2178,350.1780,800.0000,618.2628,281.3812,1.0000,620,287,1,2,,1847,1847,20.1416,left,1
26.9092,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,0.0492,-0.2196,351.5854,800.0000,618.3051,278.5241,1.0000,620,287,1,2,,1847,1847,20.0705,left,1
26.9292,0.0201,run,61.0000,-61.0000,0.1732,-0.0000,0.0486,-0.2218,352.7910,800.0000,618.7646,275.6535,1.0000,620,287,1,2,,1847,1847,20.0681,left,1
26.9493,0.0201,run,62.0000,-62.0000,0.1761,-0.0000,0.0480,-0.2241,353.8260,800.0000,619.5210,272.8270,1.0000,620,287,1,2,,1847,1847,20.1169,left,1
26.9694,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,0.0477,-0.2266,354.7107,800.0000,620.5679,270.0107,1.0000,620,287,1,2,,1847,1847,20.0713,left,1
26.9895,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0474,-0.2292,355.4696,800.0000,621.8004,267.2603,1.0000,620,287,1,2,,1847,1847,20.1022,left,1
27.0096,0.0201,run,65.0000,-65.0000,0.1846,-0.0000,0.0472,-0.2318,356.1199,800.0000,623.1955,264.5647,1.0000,620,287,1,2,,1847,1847,20.1116,left,1
27.0297,0.0201,run,66.0000,-66.0000,0.1874,-0.0000,0.0471,-0.2345,356.6762,800.0000,624.7432,261.9044,1.0000,620,287,1,2,,1847,1847,20.0824,left,1
27.0501,0.0204,run,66.0000,-66.0000,0.1874,-0.0000,0.0335,-0.2209,357.1590,800.0000,613.7035,271.9784,1.0000,620,287,1,2,,1847,1847,20.3966,left,1
27.0699,0.0198,run,68.0000,-68.0000,0.1931,-0.0000,0.0509,-0.2440,357.5615,800.0000,631.1845,253.6925,1.0000,620,287,1,2,,1847,1847,19.8040,left,1
27.0968,0.0269,run,69.0000,-69.0000,0.1960,-0.0000,0.0453,-0.2413,358.0082,800.0000,628.6124,255.3713,1.0000,618,257,1,1,,823,1847,26.9123,left,1
27.1169,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0458,-0.2446,358.2933,800.0000,630.8732,252.5402,1.0000,618,257,1,1,,823,1847,20.0481,left,1
27.1373,0.0203,run,71.0000,-71.0000,0.2016,-0.0000,0.0459,-0.2476,358.5403,800.0000,632.9401,249.9792,1.0000,618,257,1,1,,823,1847,20.3084,left,1
27.1572,0.0200,run,71.0000,-71.0000,0.2016,-0.0000,0.0328,-0.2344,358.7487,800.0000,622.5923,259.9104,1.0000,618,257,1,1,,823,1847,19.9803,left,1
27.1772,0.0201,run,72.0000,-72.0000,0.2045,-0.0000,0.0368,-0.2413,358.9279,800.0000,627.7254,254.4189,1.0000,618,257,1,1,,823,1847,20.0532,left,1
27.1973,0.0201,run,73.0000,-73.0000,0.2073,-0.0000,0.0397,-0.2470,359.0817,800.0000,631.9695,249.8671,1.0000,618,257,1,1,,823,1847,20.1046,left,1
27.2173,0.0200,run,74.0000,-74.0000,0.2102,-0.0000,0.0418,-0.2519,359.2130,800.0000,635.6432,245.9308,1.0000,618,257,1,1,,823,1847,20.0213,left,1
27.2374,0.0201,run,75.0000,-75.0000,0.2130,-0.0000,0.0432,-0.2562,359.3259,800.0000,638.8349,242.5132,1.0000,618,257,1,1,,823,1847,20.1063,left,1
27.2576,0.0201,run,76.0000,-76.0000,0.2158,-0.0000,0.0442,-0.2600,359.4228,800.0000,641.7105,239.4439,1.0000,618,257,1,1,,823,1847,20.1358,left,1
27.2777,0.0201,run,77.0000,-77.0000,0.2187,-0.0000,0.0449,-0.2636,359.5056,800.0000,644.3966,236.5922,1.0000,618,257,1,1,,823,1847,20.0972,left,1
27.2978,0.0201,run,77.0000,-77.0000,0.2187,-0.0000,0.0320,-0.2507,359.5766,800.0000,634.3539,246.4929,1.0000,642,241,1,1,,1847,1847,20.1180,left,1
27.3179,0.0201,run,78.0000,-78.0000,0.2215,-0.0000,0.0363,-0.2578,359.6373,800.0000,639.7683,240.9572,1.0000,642,241,1,1,,1847,1847,20.0691,left,1
27.3381,0.0201,run,79.0000,-79.0000,0.2244,-0.0000,0.0393,-0.2636,359.6894,800.0000,644.2196,236.4016,1.0000,642,241,1,1,,1847,1847,20.1444,left,1
27.3581,0.0201,run,80.0000,-80.0000,0.2272,-0.0000,0.0414,-0.2686,359.7339,800.0000,648.0403,232.4919,1.0000,642,241,1,1,,1847,1847,20.0913,left,1
27.3782,0.0201,run,81.0000,-81.0000,0.2300,-0.0000,0.0430,-0.2730,359.7720,800.0000,651.4056,229.0503,1.0000,642,241,1,1,,1847,1847,20.0565,left,1
27.3985,0.0203,run,81.0000,-81.0000,0.2300,-0.0000,0.0306,-0.2606,359.8050,800.0000,641.7761,238.6139,1.0000,642,241,1,1,,1847,1847,20.2916,left,1
27.4185,0.0201,run,82.0000,-82.0000,0.2329,-0.0000,0.0352,-0.2681,359.8329,800.0000,647.5522,232.7820,1.0000,642,241,1,1,,1847,1847,20.0601,left,1
27.4385,0.0200,run,83.0000,-83.0000,0.2357,-0.0000,0.0386,-0.2743,359.8568,800.0000,652.3336,227.9528,1.0000,642,241,1,1,,1847,1847,19.9800,left,1
27.4587,0.0201,run,83.0000,-83.0000,0.2357,-0.0000,0.0275,-0.2633,359.8773,800.0000,643.7495,236.4958,1.0000,642,241,1,1,,1847,1847,20.1032,left,1
27.4787,0.0201,run,84.0000,-84.0000,0.2386,-0.0000,0.0331,-0.2716,359.8949,800.0000,650.2015,230.0087,1.0000,642,241,1,1,,1847,1847,20.0782,left,1
27.5056,0.0269,run,85.0000,-85.0000,0.2414,-0.0000,0.0337,-0.2751,359.9142,800.0000,652.8901,227.2816,1.0000,653,230,1,1,,1847,1847,26.8959,left,1
27.5256,0.0200,run,86.0000,-86.0000,0.2442,-0.0000,0.0375,-0.2817,359.9264,800.0000,657.9983,222.1488,1.0000,653,230,1,1,,1847,1847,20.0262,left,1
27.5457,0.0201,run,86.0000,-86.0000,0.2442,-0.0000,0.0267,-0.2710,359.9370,800.0000,649.6683,230.4577,1.0000,653,230,1,1,,1847,1847,20.1076,left,1
27.5658,0.0201,run,87.0000,-87.0000,0.2471,-0.0000,0.0325,-0.2796,359.9460,800.0000,656.3021,223.8059,1.0000,653,230,1,1,,1847,1847,20.0840,left,1
27.5859,0.0201,run,88.0000,-88.0000,0.2499,-0.0000,0.0366,-0.2865,359.9538,800.0000,661.6660,218.4264,1.0000,653,230,1,1,,1847,1847,20.0765,left,1
27.6060,0.0201,run,88.0000,-88.0000,0.2499,-0.0000,0.0261,-0.2760,359.9604,800.0000,653.5430,226.5362,1.0000,653,230,1,1,,1847,1847,20.0980,left,1
27.6261,0.0201,run,89.0000,-89.0000,0.2528,-0.0000,0.0320,-0.2848,359.9661,800.0000,660.3186,219.7493,1.0000,653,230,1,1,,1847,1847,20.0939,left,1
27.6462,0.0201,run,90.0000,-90.0000,0.2556,-0.0000,0.0362,-0.2918,359.9709,800.0000,665.7699,214.2882,1.0000,653,230,1,1,,1847,1847,20.1210,left,1
27.6663,0.0201,run,91.0000,-91.0000,0.2584,-0.0000,0.0392,-0.2977,359.9751,800.0000,670.2845,209.7653,1.0000,653,230,1,1,,1847,1847,20.1257,left,1
27.6862,0.0200,run,92.0000,-92.0000,0.2613,-0.0000,0.0415,-0.3027,359.9787,800.0000,674.1857,205.8569,1.0000,653,230,1,1,,1847,1847,20.0111,left,1
27.7124,0.0260,run,93.0000,-93.0000,0.2641,-0.0000,0.0396,-0.3038,359.9825,800.0000,674.9690,205.0660,1.0000,674,209,1,1,,1847,1847,26.0162,left,1
27.7324,0.0200,run,94.0000,-94.0000,0.2670,-0.0000,0.0417,-0.3087,359.9850,800.0000,678.7688,201.2612,1.0000,674,209,1,1,,1847,1847,20.0485,left,1
27.7524,0.0201,run,94.0000,-94.0000,0.2670,-0.0000,0.0298,-0.2967,359.9871,800.0000,669.5304,210.4953,1.0000,674,209,1,1,,1847,1847,20.0562,left,1
27.7725,0.0201,run,95.0000,-95.0000,0.2698,-0.0000,0.0346,-0.3044,359.9890,800.0000,675.5003,204.5217,1.0000,674,209,1,1,,1847,1847,20.0863,left,1
27.7924,0.0200,run,96.0000,-96.0000,0.2726,-0.0000,0.0382,-0.3108,359.9906,800.0000,680.4158,199.6031,1.0000,674,209,1,1,,1847,1847,20.0217,left,1
27.8132,0.0203,run,97.0000,-97.0000,0.2755,-0.0000,0.0405,-0.3160,359.9919,800.0000,684.4317,195.5845,1.0000,674,209,1,1,,1847,1847,20.2942,left,1
27.8329,0.0200,run,98.0000,-98.0000,0.2783,-0.0000,0.0423,-0.3207,359.9931,800.0000,688.0416,191.9723,1.0000,674,209,1,1,,1847,1847,20.0381,left,1
27.8531,0.0202,run,98.0000,-98.0000,0.2783,-0.0000,0.0302,-0.3085,359.9941,800.0000,678.6177,201.3941,1.0000,674,209,1,1,,1847,1847,20.1919,left,1
27.8732,0.0200,run,99.0000,-99.0000,0.2812,-0.0000,0.0350,-0.3161,359.9949,800.0000,684.5150,195.4952,1.0000,674,209,1,1,,1847,1847,20.0488,left,1
27.8933,0.0200,run,100.0000,-100.0000,0.2840,-0.0000,0.0384,-0.3224,359.9956,800.0000,689.3557,190.6530,1.0000,674,209,1,1,,1847,1847,20.0425,left,1
27.9134,0.0202,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,316.9447,800.0000,732.4066,233.7039,1.0000,687,195,0,1,discard,1847,1847,20.2026,left,1
27.9336,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,280.1802,800.0000,769.1712,270.4685,1.0000,687,195,0,1,discard,1847,1847,20.1495,left,1
27.9536,0.0200,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,248.8594,800.0000,800.4920,301.7892,1.0000,687,195,0,1,discard,1847,1847,20.0314,left,1
27.9736,0.0200,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,222.0060,800.0000,827.3453,328.6426,1.0000,687,195,0,1,discard,1847,1847,20.0428,left,1
27.9937,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,198.9148,800.0000,850.4366,351.7339,1.0000,687,195,0,1,discard,1847,1847,20.1252,left,1
28.0137,0.0200,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,179.2373,800.0000,870.1141,371.4113,1.0000,687,195,0,1,discard,1847,1847,20.0097,left,1
28.0339,0.0202,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,162.2685,800.0000,887.0828,388.3801,1.0000,687,195,0,1,discard,1847,1847,20.1531,left,1
28.0539,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,147.7927,800.0000,901.5587,402.8560,1.0000,687,195,0,1,discard,1847,1847,20.0675,left,1
28.0740,0.0200,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,135.4042,800.0000,913.9471,415.2444,1.0000,687,195,0,1,discard,1847,1847,20.0421,left,1
28.0949,0.0209,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,124.3817,800.0000,924.9696,426.2669,1.0000,687,195,0,1,discard,1847,1847,20.9446,left,1
28.1208,0.0259,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,113.1794,800.0000,936.1720,437.4693,1.0000,924,424,0,1,discard,1847,1847,25.8766,left,1
28.1409,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,105.7234,800.0000,943.6280,444.9253,1.0000,924,424,0,1,discard,1847,1847,20.1089,left,1
28.1610,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,99.3499,800.0000,950.0014,451.2987,1.0000,924,424,0,1,discard,1847,1847,20.0630,left,1
28.1810,0.0201,coast,,-100.0000,0.0000,0.0000,0.0000,-0.3224,93.8857,800.0000,955.4656,456.7629,1.0000,924,424,0,0,,1847,1847,20.0792,left,1
28.2012,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,89.1824,798.3836,709.2012,709.2012,1.0000,924,424,0,0,,1847,1847,20.1023,left,1
28.2212,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,924,424,0,0,,1847,1847,20.0518,left,1
28.2413,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,924,424,0,0,,1847,1847,20.1239,left,1
28.2614,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,924,424,0,0,,1847,1847,20.0802,left,1
28.2815,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,924,424,0,0,,1847,1847,20.0755,left,1
28.3016,0.0202,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,924,424,0,0,,1847,1847,20.1505,left,1
28.3218,0.0202,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.1869,left,1
28.3437,0.0220,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,21.9695,left,1
28.3640,0.0202,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.1695,left,1
28.3841,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.0673,left,1
28.4041,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.0804,left,1
28.4241,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,19.9896,left,1
28.4444,0.0203,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.3481,left,1
28.4644,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,19.9837,left,1
28.4845,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.1129,left,1
28.5046,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,673,248,0,0,,823,823,20.0193,left,1
28.5246,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0968,left,1
28.5447,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0930,left,1
28.5648,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0731,left,1
28.5849,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0687,left,1
28.6049,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0664,left,1
28.6250,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0833,left,1
28.6451,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.1400,left,1
28.6653,0.0202,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.1521,left,1
28.6854,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0658,left,1
28.7055,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,61,-2,0,0,,823,5943,20.0981,left,1
28.7254,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0082,left,1
28.7458,0.0203,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.2510,left,1
28.7658,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0424,left,1
28.7859,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0751,left,1
28.8059,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0633,left,1
28.8260,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0739,left,1
28.8461,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.1481,left,1
28.8661,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0404,left,1
28.8862,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.0925,left,1
28.9063,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1,1,0,0,,5943,5943,20.1015,left,1
28.9264,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0808,left,1
28.9466,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.1367,left,1
28.9666,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0637,left,1
28.9867,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0793,left,1
29.0069,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.1321,left,1
29.0269,0.0200,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0394,left,1
29.0473,0.0204,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.4227,left,1
29.0671,0.0198,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,19.7890,left,1
29.0871,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0623,left,1
29.1073,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.1151,left,1
29.1273,0.0201,line_lost,,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,,5943,5943,20.0794,left,1
